datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-27 06:30:04.197516,0,69046398976,3973021696,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:06.200528,0,70763069440,2256740352,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:08.203505,0,69044658176,3974926336,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:10.209084,0,69043838976,3975065600,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:12.212074,0,69047848960,3971895296,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:14.215235,0,69047939072,3970338816,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:16.221158,0,69047574528,3972673536,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:18.225070,0,69047836672,3971633152,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:20.229443,0,69047037952,3971125248,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:22.236693,0,69045833728,3972648960,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:24.248913,0,70466736128,2553024512,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:26.252200,0,69044748288,3974561792,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:28.258205,0,69046542336,3973644288,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:30.262126,0,70428241920,2591506432,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:32.265381,0,69045248000,3974918144,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:34.269188,0,69043101696,3976630272,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:36.272435,0,69044699136,3975032832,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:38.345231,0,69046521856,3973287936,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:40.351040,0,69041770496,3977109504,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:42.354252,0,69045432320,3974275072,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:44.357606,0,69046566912,3973439488,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:46.364408,0,69045518336,3973431296,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:48.368592,0,69053419520,3966271488,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:50.372794,0,69050826752,3968462848,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:52.376349,0,69183094784,3836239872,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:54.379586,0,69055815680,3963682816,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:56.385085,0,69056663552,3962900480,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:30:58.388406,0,70204813312,2814844928,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:00.391310,0,69062864896,3955826688,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:02.396825,0,69060927488,3958829056,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:04.399799,0,69059538944,3960107008,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:06.401935,0,69054210048,3964678144,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:08.405969,0,69051330560,3968307200,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:10.408961,0,69052350464,3967279104,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:12.412209,0,69052641280,3967696896,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:14.415920,0,69053120512,3967619072,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:16.419060,0,69054754816,3964227584,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:18.425330,0,69051928576,3967873024,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:20.428294,0,69050220544,3969404928,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:22.431831,0,69051633664,3967107072,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:24.437651,0,69051752448,3967623168,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:26.440615,0,69051031552,3968569344,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:28.443798,0,69049765888,3968315392,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:30.447138,0,69047885824,3971710976,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:32.450148,0,69045059584,3974533120,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:34.453471,0,69043138560,3975766016,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:36.456335,0,69047832576,3971960832,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:38.459891,0,69045882880,3972792320,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:40.474022,0,69044396032,3974090752,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:42.477883,0,69045026816,3974606848,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:44.481110,0,70891614208,2128068608,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:46.484245,0,69050064896,3969748992,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:48.485588,0,69057163264,3962511360,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:50.488575,0,69057392640,3962298368,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:52.492373,0,69052747776,3966943232,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:54.496508,0,69050937344,3968741376,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:56.499630,0,70611378176,2408058880,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:31:58.503135,0,69052534784,3967135744,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:00.506751,0,69048934400,3969150976,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:02.509968,0,69051027456,3968634880,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:04.512948,0,69050191872,3969257472,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:06.516568,0,69047857152,3971575808,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:08.519562,0,69048410112,3971231744,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:10.522690,0,69047640064,3971997696,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:12.525774,0,70634647552,2384982016,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:14.528870,0,69045739520,3973525504,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:16.531752,0,69044121600,3975073792,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:18.534732,0,69049835520,3969138688,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:20.538423,0,69049323520,3970949120,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:22.542467,0,69048131584,3971465216,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:24.550711,0,69049667584,3969949696,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:26.556858,0,69047918592,3971723264,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:28.560719,0,69046603776,3972739072,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:30.564071,0,69048619008,3971006464,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:32.565487,0,69046292480,3973328896,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:34.568206,0,69931909120,3087699968,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:36.569500,0,69050658816,3968925696,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:38.572441,0,69045268480,3974336512,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:40.576928,0,69441654784,3577929728,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:42.580093,0,69044838400,3974152192,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:44.586358,0,69042995200,3976577024,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:46.589534,0,69049225216,3970342912,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:48.593020,0,69048823808,3969556480,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:50.597333,0,69051146240,3966980096,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:52.601548,0,69953712128,3065835520,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:54.604660,0,69048037376,3970277376,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:56.611135,0,69047218176,3972317184,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:32:58.614244,0,70870323200,2149208064,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:00.730199,0,69050322944,3969003520,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:02.736578,0,69048213504,3971334144,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:04.737971,0,69051564032,3967983616,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:06.741428,0,69051047936,3968225280,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:08.745538,0,69179056128,3840475136,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:10.748462,0,69049257984,3970289664,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:12.752588,0,69044805632,3974340608,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:14.756264,0,69045190656,3974336512,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:16.759398,0,69043789824,3975860224,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:18.765248,0,69040820224,3978698752,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:20.768299,0,70006181888,3013324800,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:22.771206,0,69041799168,3977859072,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:24.774100,0,69040377856,3979124736,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:26.777030,0,69041434624,3978051584,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:28.780202,0,69038891008,3979468800,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:30.783146,0,69040222208,3979259904,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:32.785518,0,69041045504,3978420224,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:34.877051,0,69039980544,3978952704,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:36.882952,0,69037256704,3982209024,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:38.885978,0,69040603136,3978850304,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:40.889092,0,69039841280,3978559488,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:42.892047,0,69042995200,3976450048,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
2022-07-27 06:33:44.895170,0,69045059584,3974377472,31797.4375,17342.5625,23538.4375,25601.5625,17780.4375,31359.5625,20820.4375,28319.5625,24574.4375,24565.5625,22346.4375,26793.5625,25936.4375,23203.5625,21432.4375,27707.5625
